item,itemLabel,year,nobelPrizeLabel,article_en,article_ja,pic,sexOrGenderLabel,dateOfBirth,dateOfDeath,countryOfCitizenshipLabel
http://www.wikidata.org/entity/Q9364,ジャン＝ポール・サルトル,1964,ノーベル文学賞,https://en.wikipedia.org/wiki/Jean-Paul_Sartre,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A3%E3%83%B3%EF%BC%9D%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%B5%E3%83%AB%E3%83%88%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Paul%20Sartre%201965.jpg,男性,1905-06-21T00:00:00Z,1980-04-15T00:00:00Z,フランス
http://www.wikidata.org/entity/Q5327,アドルフ・ブーテナント,1939,ノーベル化学賞,https://en.wikipedia.org/wiki/Adolf_Butenandt,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%89%E3%83%AB%E3%83%95%E3%83%BB%E3%83%96%E3%83%BC%E3%83%86%E3%83%8A%E3%83%B3%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/A.%20Butenandt%201921.jpg,男性,1903-03-24T00:00:00Z,1995-01-18T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q42247,シュリ・プリュドム,1901,ノーベル文学賞,https://en.wikipedia.org/wiki/Sully_Prudhomme,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A5%E3%83%AA%E3%83%BB%E3%83%97%E3%83%AA%E3%83%A5%E3%83%89%E3%83%A0,http://commons.wikimedia.org/wiki/Special:FilePath/Sully%20Prudhomme%2C%20Ren%C3%A9-Fran%C3%A7ois-Armand%2C%20BNF%20Gallica.jpg,男性,1839-03-16T00:00:00Z,1907-09-07T00:00:00Z,フランス
http://www.wikidata.org/entity/Q43917,エドゥアルト・ブフナー,1907,ノーベル化学賞,https://en.wikipedia.org/wiki/Eduard_Buchner,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%89%E3%82%A5%E3%82%A2%E3%83%AB%E3%83%88%E3%83%BB%E3%83%96%E3%83%95%E3%83%8A%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Eduardbuchner.jpg,男性,1860-05-20T00:00:00Z,1917-08-13T00:00:00Z,ドイツ帝国
http://www.wikidata.org/entity/Q7176,ナギーブ・マフフーズ,1988,ノーベル文学賞,https://en.wikipedia.org/wiki/Naguib_Mahfouz,https://ja.wikipedia.org/wiki/%E3%83%8A%E3%82%AE%E3%83%BC%E3%83%96%E3%83%BB%E3%83%9E%E3%83%95%E3%83%95%E3%83%BC%E3%82%BA,http://commons.wikimedia.org/wiki/Special:FilePath/Necip%20Mahfuz.jpg,男性,1911-12-11T00:00:00Z,2006-08-30T00:00:00Z,エジプト王国
http://www.wikidata.org/entity/Q7504,イレーヌ・ジョリオ＝キュリー,1936,ノーベル化学賞,https://en.wikipedia.org/wiki/Ir%C3%A8ne_Joliot-Curie,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AC%E3%83%BC%E3%83%8C%E3%83%BB%E3%82%B8%E3%83%A7%E3%83%AA%E3%82%AA%EF%BC%9D%E3%82%AD%E3%83%A5%E3%83%AA%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Joliot-curie.jpg,女性,1897-09-12T00:00:00Z,1956-03-17T00:00:00Z,フランス
http://www.wikidata.org/entity/Q42552,ヴィスワヴァ・シンボルスカ,1996,ノーベル文学賞,https://en.wikipedia.org/wiki/Wis%C5%82awa_Szymborska,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%82%A3%E3%82%B9%E3%83%AF%E3%83%B4%E3%82%A1%E3%83%BB%E3%82%B7%E3%83%B3%E3%83%9C%E3%83%AB%E3%82%B9%E3%82%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Wis%C5%82awa%20Szymborska%202009.10.23%20%281%29.jpg,女性,1923-07-02T00:00:00Z,2012-02-01T00:00:00Z,ポーランド
http://www.wikidata.org/entity/Q4517,ベルンハルト・カッツ,1970,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Bernard_Katz,https://ja.wikipedia.org/wiki/%E3%83%99%E3%83%AB%E3%83%B3%E3%83%8F%E3%83%AB%E3%83%88%E3%83%BB%E3%82%AB%E3%83%83%E3%83%84,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Bernard%20Katz.jpg,男性,1911-03-26T00:00:00Z,2003-04-20T00:00:00Z,グレートブリテン及びアイルランド連合王国
http://www.wikidata.org/entity/Q5878,ガブリエル・ガルシア＝マルケス,1982,ノーベル文学賞,https://en.wikipedia.org/wiki/Gabriel_Garc%C3%ADa_M%C3%A1rquez,https://ja.wikipedia.org/wiki/%E3%82%AC%E3%83%96%E3%83%AA%E3%82%A8%E3%83%AB%E3%83%BB%E3%82%AC%E3%83%AB%E3%82%B7%E3%82%A2%EF%BC%9D%E3%83%9E%E3%83%AB%E3%82%B1%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Gabriel%20Garc%C3%ADa%20M%C3%A1rquez%2002.jpg,男性,1927-03-06T00:00:00Z,2014-04-17T00:00:00Z,コロンビア
http://www.wikidata.org/entity/Q43736,川端康成,1968,ノーベル文学賞,https://en.wikipedia.org/wiki/Yasunari_Kawabata,https://ja.wikipedia.org/wiki/%E5%B7%9D%E7%AB%AF%E5%BA%B7%E6%88%90,http://commons.wikimedia.org/wiki/Special:FilePath/Yasunari%20Kawabata%201938.jpg,男性,1899-06-11T00:00:00Z,1972-04-16T00:00:00Z,日本
http://www.wikidata.org/entity/Q19009,エドウィン・マクミラン,1951,ノーベル化学賞,https://en.wikipedia.org/wiki/Edwin_McMillan,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%89%E3%82%A6%E3%82%A3%E3%83%B3%E3%83%BB%E3%83%9E%E3%82%AF%E3%83%9F%E3%83%A9%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Mcmillan%20postcard.jpg,男性,1907-09-18T00:00:00Z,1991-09-07T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q40826,クヌート・ハムスン,1920,ノーベル文学賞,https://en.wikipedia.org/wiki/Knut_Hamsun,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%8C%E3%83%BC%E3%83%88%E3%83%BB%E3%83%8F%E3%83%A0%E3%82%B9%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/1495.%20Knut%20Hamsun%20-%20no-nb%20digifoto%2020150126%2000002%20bldsa%20HA0239%20%28cropped%29.jpg,男性,1859-08-04T00:00:00Z,1952-02-19T00:00:00Z,ノルウェー
http://www.wikidata.org/entity/Q44519,セルマ・ラーゲルレーヴ,1909,ノーベル文学賞,https://en.wikipedia.org/wiki/Selma_Lagerl%C3%B6f,https://ja.wikipedia.org/wiki/%E3%82%BB%E3%83%AB%E3%83%9E%E3%83%BB%E3%83%A9%E3%83%BC%E3%82%B2%E3%83%AB%E3%83%AC%E3%83%BC%E3%83%B4,http://commons.wikimedia.org/wiki/Special:FilePath/Selma%20Lagerl%C3%B6f.jpg,女性,1858-11-20T00:00:00Z,1940-03-16T00:00:00Z,スウェーデン
http://www.wikidata.org/entity/Q35703,ガートルード・エリオン,1988,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Gertrude_B._Elion,https://ja.wikipedia.org/wiki/%E3%82%AC%E3%83%BC%E3%83%88%E3%83%AB%E3%83%BC%E3%83%89%E3%83%BB%E3%82%A8%E3%83%AA%E3%82%AA%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Gertrude%20Elion.jpg,女性,1918-01-23T00:00:00Z,1999-02-21T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q35698,コンラート・ブロッホ,1964,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Konrad_Emil_Bloch,https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%B3%E3%83%A9%E3%83%BC%E3%83%88%E3%83%BB%E3%83%96%E3%83%AD%E3%83%83%E3%83%9B,http://commons.wikimedia.org/wiki/Special:FilePath/Konrad%20Bloch.JPG,男性,1912-01-21T00:00:00Z,2000-10-15T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q36488,グリエルモ・マルコーニ,1909,ノーベル物理学賞,https://en.wikipedia.org/wiki/Guglielmo_Marconi,https://ja.wikipedia.org/wiki/%E3%82%B0%E3%83%AA%E3%82%A8%E3%83%AB%E3%83%A2%E3%83%BB%E3%83%9E%E3%83%AB%E3%82%B3%E3%83%BC%E3%83%8B,http://commons.wikimedia.org/wiki/Special:FilePath/Guglielmo%20Marconi.jpg,男性,1874-04-25T00:00:00Z,1937-07-20T00:00:00Z,イタリア王国
http://www.wikidata.org/entity/Q6538,ギュンター・グラス,1999,ノーベル文学賞,https://en.wikipedia.org/wiki/G%C3%BCnter_Grass,https://ja.wikipedia.org/wiki/%E3%82%AE%E3%83%A5%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%BB%E3%82%B0%E3%83%A9%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/G%C3%BCnter%20Grass%20auf%20dem%20Blauen%20Sofa.jpg,男性,1927-10-16T00:00:00Z,2015-04-13T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q28189,アブドゥッサラーム,1979,ノーベル物理学賞,https://en.wikipedia.org/wiki/Abdus_Salam,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%96%E3%83%89%E3%82%A5%E3%83%83%E3%82%B5%E3%83%A9%E3%83%BC%E3%83%A0,http://commons.wikimedia.org/wiki/Special:FilePath/Abdus%20Salam%201987%20%28cropped%29.jpg,男性,1926-01-29T00:00:00Z,1996-11-21T00:00:00Z,イギリス領インド帝国
http://www.wikidata.org/entity/Q37030,トーマス・マン,1929,ノーベル文学賞,https://en.wikipedia.org/wiki/Thomas_Mann,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%BC%E3%83%9E%E3%82%B9%E3%83%BB%E3%83%9E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Mann%201929.jpg,男性,1875-06-06T00:00:00Z,1955-08-12T00:00:00Z,ナチス・ドイツ
http://www.wikidata.org/entity/Q37060,ジョゼ・サラマーゴ,1998,ノーベル文学賞,https://en.wikipedia.org/wiki/Jos%C3%A9_Saramago,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%82%BC%E3%83%BB%E3%82%B5%E3%83%A9%E3%83%9E%E3%83%BC%E3%82%B4,http://commons.wikimedia.org/wiki/Special:FilePath/JSJoseSaramago.jpg,男性,1922-11-16T00:00:00Z,2010-06-18T00:00:00Z,ポルトガル
http://www.wikidata.org/entity/Q18143,高行健,2000,ノーベル文学賞,https://en.wikipedia.org/wiki/Gao_Xingjian,https://ja.wikipedia.org/wiki/%E9%AB%98%E8%A1%8C%E5%81%A5,http://commons.wikimedia.org/wiki/Special:FilePath/Gao%20Xingjian%20%282012%2C%20cropped%29.jpg,男性,1940-01-04T00:00:00Z,,中華人民共和国
http://www.wikidata.org/entity/Q12658,ヴィルヘルム・オストヴァルト,1909,ノーベル化学賞,https://en.wikipedia.org/wiki/Wilhelm_Ostwald,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%82%A3%E3%83%AB%E3%83%98%E3%83%AB%E3%83%A0%E3%83%BB%E3%82%AA%E3%82%B9%E3%83%88%E3%83%B4%E3%82%A1%E3%83%AB%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Ostwald.jpg,男性,1853-09-02T00:00:00Z,1932-04-04T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q39803,マリオ・バルガス・リョサ,2010,ノーベル文学賞,https://en.wikipedia.org/wiki/Mario_Vargas_Llosa,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AA%E3%82%AA%E3%83%BB%E3%83%90%E3%83%AB%E3%82%AC%E3%82%B9%E3%83%BB%E3%83%AA%E3%83%A7%E3%82%B5,http://commons.wikimedia.org/wiki/Special:FilePath/Mario%20Vargas%20Llosa%20%28crop%202%29.jpg,男性,1936-03-28T00:00:00Z,,スペイン
http://www.wikidata.org/entity/Q7426,アダ・ヨナス,2009,ノーベル化学賞,https://en.wikipedia.org/wiki/Ada_Yonath,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%80%E3%83%BB%E3%83%A8%E3%83%8A%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Ada%20E.%20Yonath.jpg,女性,1939-06-22T00:00:00Z,,イスラエル
http://www.wikidata.org/entity/Q40262,デイビッド・グロス,2004,ノーベル物理学賞,https://en.wikipedia.org/wiki/David_Gross,https://ja.wikipedia.org/wiki/%E3%83%87%E3%82%A4%E3%83%93%E3%83%83%E3%83%89%E3%83%BB%E3%82%B0%E3%83%AD%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Gross%20LANL.jpg,男性,1941-02-19T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q9123,アーネスト・ラザフォード,1908,ノーベル化学賞,https://en.wikipedia.org/wiki/Ernest_Rutherford,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%BC%E3%83%8D%E3%82%B9%E3%83%88%E3%83%BB%E3%83%A9%E3%82%B6%E3%83%95%E3%82%A9%E3%83%BC%E3%83%89,http://commons.wikimedia.org/wiki/Special:FilePath/Ernest%20Rutherford%20LOC.jpg,男性,1871-08-30T00:00:00Z,1937-10-19T00:00:00Z,ニュージーランド
http://www.wikidata.org/entity/Q42596,フレデリック・ミストラル,1904,ノーベル文学賞,https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Mistral,https://ja.wikipedia.org/wiki/%E3%83%95%E3%83%AC%E3%83%87%E3%83%AA%E3%83%83%E3%82%AF%E3%83%BB%E3%83%9F%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20frederic%20mistral.jpg,男性,1830-09-08T00:00:00Z,1914-03-25T00:00:00Z,フランス
http://www.wikidata.org/entity/Q16389,チャールズ・カオ,2009,ノーベル物理学賞,https://en.wikipedia.org/wiki/Charles_K._Kao,https://ja.wikipedia.org/wiki/%E3%83%81%E3%83%A3%E3%83%BC%E3%83%AB%E3%82%BA%E3%83%BB%E3%82%AB%E3%82%AA,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20K.%20Kao%20cropped%202.jpg,男性,1933-11-04T00:00:00Z,2018-09-23T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q43523,ゲアハルト・ハウプトマン,1912,ノーベル文学賞,https://en.wikipedia.org/wiki/Gerhart_Hauptmann,https://ja.wikipedia.org/wiki/%E3%82%B2%E3%82%A2%E3%83%8F%E3%83%AB%E3%83%88%E3%83%BB%E3%83%8F%E3%82%A6%E3%83%97%E3%83%88%E3%83%9E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Gerhart%20Hauptmann%20nobel.jpg,男性,1862-11-15T00:00:00Z,1946-06-06T00:00:00Z,ドイツ帝国
http://www.wikidata.org/entity/Q25351,テオドール・モムゼン,1902,ノーベル文学賞,https://en.wikipedia.org/wiki/Theodor_Mommsen,https://ja.wikipedia.org/wiki/%E3%83%86%E3%82%AA%E3%83%89%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%A2%E3%83%A0%E3%82%BC%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Theodor%20Mommsen%202.jpg,男性,1817-11-30T00:00:00Z,1903-11-01T00:00:00Z,デンマーク
http://www.wikidata.org/entity/Q34743,ラドヤード・キップリング,1907,ノーベル文学賞,https://en.wikipedia.org/wiki/Rudyard_Kipling,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%89%E3%83%A4%E3%83%BC%E3%83%89%E3%83%BB%E3%82%AD%E3%83%83%E3%83%97%E3%83%AA%E3%83%B3%E3%82%B0,http://commons.wikimedia.org/wiki/Special:FilePath/Kipling%20nd.jpg,男性,1865-12-30T00:00:00Z,1936-01-18T00:00:00Z,グレートブリテン及びアイルランド連合王国
http://www.wikidata.org/entity/Q7487,ドロシー・ホジキン,1964,ノーベル化学賞,https://en.wikipedia.org/wiki/Dorothy_Hodgkin,https://ja.wikipedia.org/wiki/%E3%83%89%E3%83%AD%E3%82%B7%E3%83%BC%E3%83%BB%E3%83%9B%E3%82%B8%E3%82%AD%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Professor%20Dorothy%20Hodgkin.jpg,女性,1910-05-12T00:00:00Z,1994-07-29T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q44286,ルドルフ・メスバウアー,1961,ノーベル物理学賞,https://en.wikipedia.org/wiki/Rudolf_M%C3%B6ssbauer,https://ja.wikipedia.org/wiki/%E3%83%AB%E3%83%89%E3%83%AB%E3%83%95%E3%83%BB%E3%83%A1%E3%82%B9%E3%83%90%E3%82%A6%E3%82%A2%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Rudolf%20L.%20Moessbauer%201962.png,男性,1929-01-31T00:00:00Z,2011-09-14T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q7241,ラビンドラナート・タゴール,1913,ノーベル文学賞,https://en.wikipedia.org/wiki/Rabindranath_Tagore,https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%93%E3%83%B3%E3%83%89%E3%83%A9%E3%83%8A%E3%83%BC%E3%83%88%E3%83%BB%E3%82%BF%E3%82%B4%E3%83%BC%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Rabindranath%20Tagore%20in%201909.jpg,男性,1861-05-07T00:00:00Z,1941-08-07T00:00:00Z,イギリス領インド帝国
http://www.wikidata.org/entity/Q37327,サミュエル・ベケット,1969,ノーベル文学賞,https://en.wikipedia.org/wiki/Samuel_Beckett,https://ja.wikipedia.org/wiki/%E3%82%B5%E3%83%9F%E3%83%A5%E3%82%A8%E3%83%AB%E3%83%BB%E3%83%99%E3%82%B1%E3%83%83%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Beckett%2C%20Pic%2C%201%20%28cropped%29.jpg,男性,1906-04-13T00:00:00Z,1989-12-22T00:00:00Z,アイルランド
http://www.wikidata.org/entity/Q25973,ヘルマン・ヘッセ,1946,ノーベル文学賞,https://en.wikipedia.org/wiki/Hermann_Hesse,https://ja.wikipedia.org/wiki/%E3%83%98%E3%83%AB%E3%83%9E%E3%83%B3%E3%83%BB%E3%83%98%E3%83%83%E3%82%BB,http://commons.wikimedia.org/wiki/Special:FilePath/Hermann%20Hesse%202.jpg,男性,1877-07-02T00:00:00Z,1962-08-09T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q7085,ニールス・ボーア,1922,ノーベル物理学賞,https://en.wikipedia.org/wiki/Niels_Bohr,https://ja.wikipedia.org/wiki/%E3%83%8B%E3%83%BC%E3%83%AB%E3%82%B9%E3%83%BB%E3%83%9C%E3%83%BC%E3%82%A2,http://commons.wikimedia.org/wiki/Special:FilePath/Niels%20Bohr.jpg,男性,1885-10-07T00:00:00Z,1962-11-18T00:00:00Z,デンマーク王国
http://www.wikidata.org/entity/Q41042,ハロルド・ピンター,2005,ノーベル文学賞,https://en.wikipedia.org/wiki/Harold_Pinter,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%AD%E3%83%AB%E3%83%89%E3%83%BB%E3%83%94%E3%83%B3%E3%82%BF%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Harold%20Pinter%201962.jpg,男性,1930-10-10T00:00:00Z,2008-12-24T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q37064,アレクサンダー・フレミング,1945,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Alexander_Fleming,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%80%E3%83%BC%E3%83%BB%E3%83%95%E3%83%AC%E3%83%9F%E3%83%B3%E3%82%B0,http://commons.wikimedia.org/wiki/Special:FilePath/Synthetic%20Production%20of%20Penicillin%20TR1468.jpg,男性,1881-08-06T00:00:00Z,1955-03-11T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q9130,エルヴィン・シュレーディンガー,1933,ノーベル物理学賞,https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%AB%E3%83%B4%E3%82%A3%E3%83%B3%E3%83%BB%E3%82%B7%E3%83%A5%E3%83%AC%E3%83%BC%E3%83%87%E3%82%A3%E3%83%B3%E3%82%AC%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Erwin%20Schr%C3%B6dinger%20-%20Narodowe%20Archiwum%20Cyfrowe%20%281-E-939%29.jpg,男性,1887-08-12T00:00:00Z,1961-01-04T00:00:00Z,ドイツ
http://www.wikidata.org/entity/Q26322,キャロル・W・グライダー,2009,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Carol_W._Greider,https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A3%E3%83%AD%E3%83%AB%E3%83%BBW%E3%83%BB%E3%82%B0%E3%83%A9%E3%82%A4%E3%83%80%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/GREIDER%20Carol%202014%20-%20Less%20vignetting.jpg,女性,1961-04-15T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q37193,ロベルト・コッホ,1905,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Robert_Koch,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%83%99%E3%83%AB%E3%83%88%E3%83%BB%E3%82%B3%E3%83%83%E3%83%9B,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Koch.jpg,男性,1843-12-11T00:00:00Z,1910-05-27T00:00:00Z,プロイセン王国
http://www.wikidata.org/entity/Q7728,グラツィア・デレッダ,1926,ノーベル文学賞,https://en.wikipedia.org/wiki/Grazia_Deledda,https://ja.wikipedia.org/wiki/%E3%82%B0%E3%83%A9%E3%83%84%E3%82%A3%E3%82%A2%E3%83%BB%E3%83%87%E3%83%AC%E3%83%83%E3%83%80,http://commons.wikimedia.org/wiki/Special:FilePath/Grazia%20Deledda%201926.jpg,女性,1871-09-27T00:00:00Z,1936-08-15T00:00:00Z,イタリア王国
http://www.wikidata.org/entity/Q41223,ボリス・パステルナーク,1958,ノーベル文学賞,https://en.wikipedia.org/wiki/Boris_Pasternak,https://ja.wikipedia.org/wiki/%E3%83%9C%E3%83%AA%E3%82%B9%E3%83%BB%E3%83%91%E3%82%B9%E3%83%86%E3%83%AB%E3%83%8A%E3%83%BC%E3%82%AF,http://commons.wikimedia.org/wiki/Special:FilePath/Boris%20Pasternak%201969.jpg,男性,1890-02-10T00:00:00Z,1960-05-30T00:00:00Z,ロシア帝国
http://www.wikidata.org/entity/Q41269,アンリ・ベクレル,1903,ノーベル物理学賞,https://en.wikipedia.org/wiki/Henri_Becquerel,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%AA%E3%83%BB%E3%83%99%E3%82%AF%E3%83%AC%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Nadar%20-%20Henri%20Becquerel.jpg,男性,1852-12-15T00:00:00Z,1908-08-25T00:00:00Z,フランス
http://www.wikidata.org/entity/Q34189,パブロ・ネルーダ,1971,ノーベル文学賞,https://en.wikipedia.org/wiki/Pablo_Neruda,https://ja.wikipedia.org/wiki/%E3%83%91%E3%83%96%E3%83%AD%E3%83%BB%E3%83%8D%E3%83%AB%E3%83%BC%E3%83%80,http://commons.wikimedia.org/wiki/Special:FilePath/Pablo%20Neruda%201963.jpg,男性,1904-07-12T00:00:00Z,1973-09-23T00:00:00Z,チリ
http://www.wikidata.org/entity/Q34670,アルベール・カミュ,1957,ノーベル文学賞,https://en.wikipedia.org/wiki/Albert_Camus,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%99%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%AB%E3%83%9F%E3%83%A5,http://commons.wikimedia.org/wiki/Special:FilePath/Albert%20Camus%2C%20gagnant%20de%20prix%20Nobel%2C%20portrait%20en%20buste%2C%20pos%C3%A9%20au%20bureau%2C%20faisant%20face%20%C3%A0%20gauche%2C%20cigarette%20de%20tabagisme.jpg,男性,1913-11-07T00:00:00Z,1960-01-04T00:00:00Z,フランス
http://www.wikidata.org/entity/Q42156,アンリ・ベルクソン,1927,ノーベル文学賞,https://en.wikipedia.org/wiki/Henri_Bergson,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%AA%E3%83%BB%E3%83%99%E3%83%AB%E3%82%AF%E3%82%BD%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Bergson%2002.jpg,男性,1859-10-18T00:00:00Z,1941-01-04T00:00:00Z,フランス
http://www.wikidata.org/entity/Q42037,ジャン＝マリ・ギュスターヴ・ル・クレジオ,2008,ノーベル文学賞,https://en.wikipedia.org/wiki/J._M._G._Le_Cl%C3%A9zio,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A3%E3%83%B3%EF%BC%9D%E3%83%9E%E3%83%AA%E3%83%BB%E3%82%AE%E3%83%A5%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%B4%E3%83%BB%E3%83%AB%E3%83%BB%E3%82%AF%E3%83%AC%E3%82%B8%E3%82%AA,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Marie%20Gustave%20Le%20Cl%C3%A9zio-press%20conference%20Dec%2006th%2C%202008-2.jpg,男性,1940-04-13T00:00:00Z,,フランス
http://www.wikidata.org/entity/Q38049,ヘルタ・ミュラー,2009,ノーベル文学賞,https://en.wikipedia.org/wiki/Herta_M%C3%BCller,https://ja.wikipedia.org/wiki/%E3%83%98%E3%83%AB%E3%82%BF%E3%83%BB%E3%83%9F%E3%83%A5%E3%83%A9%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Herta%20M%C3%BCller%20%282019%29.jpg,女性,1953-08-17T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q41488,ウォーレ・ショインカ,1986,ノーベル文学賞,https://en.wikipedia.org/wiki/Wole_Soyinka,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A9%E3%83%BC%E3%83%AC%E3%83%BB%E3%82%B7%E3%83%A7%E3%82%A4%E3%83%B3%E3%82%AB,http://commons.wikimedia.org/wiki/Special:FilePath/WoleSoyinka2015%20%28cropped%29.jpg,男性,1934-07-13T00:00:00Z,,ナイジェリア
http://www.wikidata.org/entity/Q19045,マリオ・モリーナ,1995,ノーベル化学賞,https://en.wikipedia.org/wiki/Mario_Molina,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AA%E3%82%AA%E3%83%BB%E3%83%A2%E3%83%AA%E3%83%BC%E3%83%8A,http://commons.wikimedia.org/wiki/Special:FilePath/Mario%20Molina%201c389%208387.jpg,男性,1943-03-19T00:00:00Z,2020-10-07T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q38392,ウィリアム・フォークナー,1949,ノーベル文学賞,https://en.wikipedia.org/wiki/William_Faulkner,https://ja.wikipedia.org/wiki/%E3%82%A6%E3%82%A3%E3%83%AA%E3%82%A2%E3%83%A0%E3%83%BB%E3%83%95%E3%82%A9%E3%83%BC%E3%82%AF%E3%83%8A%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Carl%20Van%20Vechten%20-%20William%20Faulkner%20%28greyscale%20and%20cropped%29.jpg,男性,1897-09-25T00:00:00Z,1962-07-06T00:00:00Z,アメリカ合衆国
